Date,Open,High,Low,Close,Adj Close,Volume
2008-05-01,70.779999,72.930000,70.250000,72.000000,54.436626,4656400
2008-05-02,72.500000,72.800003,70.980003,72.139999,54.542465,4448700
2008-05-05,72.269997,72.900002,71.860001,72.430000,54.761715,3415700
2008-05-06,71.900002,72.959999,71.500000,72.650002,54.928066,3538500
2008-05-07,72.830002,74.080002,71.919998,72.080002,54.497112,3670800
2008-05-08,72.400002,72.400002,70.900002,71.199997,53.831757,4701100
2008-05-09,70.650002,71.959999,70.500000,71.440002,54.013218,2782500
2008-05-12,71.690002,73.910004,71.529999,73.680000,55.706795,3528800
2008-05-13,73.989998,74.080002,72.820000,73.980003,55.933617,3768000
2008-05-14,74.470001,75.230003,73.980003,74.220001,56.236683,4171000
2008-05-15,74.150002,74.470001,73.559998,74.449997,56.410973,3612500
2008-05-16,74.360001,74.360001,72.199997,73.269997,55.516880,5690300
2008-05-19,73.410004,73.750000,71.870003,72.110001,54.637951,3963400
2008-05-20,71.930000,72.099998,71.000000,71.389999,54.092400,3740500
2008-05-21,71.889999,71.959999,68.900002,69.389999,52.576992,6635200
2008-05-22,69.430000,71.010002,69.300003,70.760002,53.615059,6521100
2008-05-23,70.519997,71.650002,69.540001,71.320000,54.039371,6182100
2008-05-27,71.529999,73.239998,71.360001,72.589996,55.001637,6240100
2008-05-28,73.059998,74.410004,72.720001,73.239998,55.494152,6563400
2008-05-29,73.830002,74.750000,70.669998,72.980003,55.297134,8817500
2008-05-30,72.500000,72.970001,70.980003,71.320000,54.039371,5908600
2008-06-02,71.449997,71.459999,69.830002,70.330002,53.289227,7114900
2008-06-03,70.440002,71.070000,69.660004,70.040001,53.069496,5971100
2008-06-04,69.709999,71.029999,69.269997,70.809998,53.652943,4615800
2008-06-05,71.529999,73.570000,71.480003,73.500000,55.691158,6103400
2008-06-06,72.949997,72.949997,71.000000,71.190002,53.940872,6308400
2008-06-09,71.220001,72.470001,70.910004,71.330002,54.046928,5510500
2008-06-10,70.879997,71.019997,69.779999,70.459999,53.387737,6616800
2008-06-11,70.220001,70.480003,68.750000,68.870003,52.182991,5864900
2008-06-12,69.360001,69.919998,67.139999,68.199997,51.675316,8404100
2008-06-13,68.599998,70.339996,68.500000,70.320000,53.281651,6884900
2008-06-16,69.839996,71.080002,69.389999,70.419998,53.357441,3972700
2008-06-17,70.610001,70.839996,69.690002,69.930000,52.986149,3639300
2008-06-18,69.559998,69.779999,68.650002,68.959999,52.251186,5099700
2008-06-19,68.709999,70.699997,68.709999,70.239998,53.221046,4711700
2008-06-20,69.989998,70.110001,68.180000,68.730003,52.076920,5460000
