Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,63.290001,64.040001,63.270000,63.980000,54.720009,42863900
2010-01-05,63.880001,64.180000,63.490002,63.759998,54.531834,55523100
2010-01-06,63.759998,64.099998,63.540001,63.700001,54.480530,59708600
2010-01-07,63.740002,64.220001,63.139999,64.169998,54.882511,56123500
2010-01-08,63.939999,64.519997,63.799999,64.519997,55.181847,48811500
2010-01-11,64.779999,64.879997,64.010002,64.260002,54.959488,51638900
2010-01-12,63.860001,64.160004,63.259998,63.560001,54.360794,45854900
2010-01-13,63.779999,64.510002,63.230000,64.379997,55.062103,39501900
2010-01-14,64.139999,64.820000,64.019997,64.620003,55.267368,41859800
2010-01-15,64.650002,64.800003,63.270000,63.680000,54.463413,68725100
2010-01-19,63.919998,64.870003,63.919998,64.849998,55.464081,46839000
2010-01-20,64.389999,64.400002,63.189999,63.910000,54.660137,62485000
2010-01-21,63.959999,64.480003,62.639999,62.860001,53.762100,98323100
2010-01-22,62.759998,63.060001,61.180000,61.730000,52.795658,83757000
2010-01-25,62.080002,62.150002,61.330002,61.799999,52.855511,62298700
2010-01-26,61.570000,62.029999,61.139999,61.189999,52.333805,58213200
2010-01-27,60.919998,61.939999,60.709999,61.840000,52.889729,72565800
2010-01-28,61.959999,61.990002,60.220001,60.779999,51.983147,93814200
2010-01-29,61.029999,61.689999,59.970001,60.110001,51.410122,79325600
2010-02-01,60.389999,60.939999,60.160000,60.820000,52.017353,60731800
2010-02-02,60.930000,61.560001,60.619999,61.490002,52.590393,71047700
2010-02-03,61.200001,61.630001,60.590000,61.080002,52.239731,50241000
2010-02-04,60.660000,60.680000,58.990002,59.040001,50.494980,99167300
2010-02-05,59.169998,59.330002,58.000000,59.270000,50.691681,106752200
2010-02-08,59.080002,59.599998,58.619999,58.680000,50.187080,61579200
2010-02-09,59.380001,59.930000,58.750000,59.490002,50.879848,91986700
2010-02-10,59.310001,59.779999,58.689999,59.630001,50.999592,55715500
2010-02-11,59.459999,60.619999,59.000000,60.580002,51.812092,51969700
2010-02-12,60.000000,61.099998,59.810001,61.020000,52.188416,65909800
2010-02-16,61.660000,62.110001,61.080002,62.049999,53.069336,50057600
2010-02-17,62.360001,62.610001,61.990002,62.470001,53.428562,50459400
2010-02-18,62.470001,63.000000,62.250000,62.980000,53.864719,43072800
2010-02-19,62.740002,63.380001,62.610001,63.060001,53.933163,56840800
2010-02-22,63.419998,63.450001,63.020000,63.250000,54.095665,45344900
2010-02-23,63.160000,63.250000,62.330002,62.509998,53.462761,58965400
2010-02-24,62.740002,63.349998,62.549999,63.040001,53.916054,50476000
2010-02-25,62.180000,63.119999,61.980000,63.060001,53.933163,51949700
2010-02-26,63.160000,63.209999,62.459999,62.799999,53.710789,60093900
2010-03-01,63.259998,64.320000,63.259998,64.260002,54.959488,70967800
2010-03-02,64.500000,65.150002,64.400002,64.750000,55.378551,55605300
2010-03-03,65.070000,65.489998,64.779999,65.120003,55.695015,56207500
2010-03-04,65.139999,65.370003,64.870003,65.290001,55.840401,47174200
2010-03-05,65.709999,66.720001,65.500000,66.620003,56.977913,52293900
